"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:7HgihrnsOSGlo0BBJQO0nv","On Air","spotify:artist:2Db7nUxs33gW0sB1PvkKJE","Janek Schaefer","spotify:album:4LbVk18MesHuqWLlXaYjAa","Phoenix & Phaedra Holding Patterns","spotify:artist:2Db7nUxs33gW0sB1PvkKJE","Janek Schaefer","2011-08-04","https://i.scdn.co/image/ab67616d0000b273fd906df2e4388822bf0d1185","1","1","718440","https://p.scdn.co/mp3-preview/617171be1c9a3650c78e2f4b6d2487e32a84f2c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","","2020-10-14T20:24:02Z"
"spotify:track:3Lbh8U2HMWa1CD7GK5wEQf","Celeste","spotify:artist:7JCthCuu5Wmxv2avqVFolo, spotify:artist:7MSUfLeTdDEoZiJPDSBXgi","Roger Eno, Brian Eno","spotify:album:20WDVLmfzGI6vlXNGoLyxf","Mixing Colours","spotify:artist:7JCthCuu5Wmxv2avqVFolo, spotify:artist:7MSUfLeTdDEoZiJPDSBXgi","Roger Eno, Brian Eno","2020-03-20","https://i.scdn.co/image/ab67616d0000b273d5f537b546bdd8c3ddf535ac","1","3","262920","","false","34","","2020-10-10T16:10:02Z"
"spotify:track:5SSNWUsRXDXVJ0zJdBy9IG","State of Calm","spotify:artist:3c3ccZ0IYqJ9cfMdSfVt02","Spheres","spotify:album:2muuw1e98HKFEc1jLDhJdX","State of Calm","spotify:artist:3c3ccZ0IYqJ9cfMdSfVt02","Spheres","2020-03-30","https://i.scdn.co/image/ab67616d0000b27357f8c9fd7dec5daa88e843e9","1","1","182400","https://p.scdn.co/mp3-preview/0a986f5f99d9c3f256ca91b86ee7772ccf970d29?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","","2020-10-08T07:48:44Z"
"spotify:track:7Bb0O4hmvyRKcj7Yl3MnmW","4:20","spotify:artist:5quzk8QzHrBaPWz4JH15cj","RAS","spotify:album:0jQ3zArVV1wo3Fjobq1pG5","RAS","spotify:artist:5quzk8QzHrBaPWz4JH15cj","RAS","2019-05-10","https://i.scdn.co/image/ab67616d0000b273a640b08d480c32df360bd328","1","3","691760","https://p.scdn.co/mp3-preview/2ad651512c2b419d30101c7a33b6d8d390bbdaf6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","","2020-10-07T07:58:57Z"
"spotify:track:3BuMIuYew5zvhp60g2fZsU","Suzuki","spotify:artist:0TYvluyvV1Es8lTHiBfnAn","Tosca","spotify:album:1iagXM3V3prSV49CXuy760","Suzuki","spotify:artist:0TYvluyvV1Es8lTHiBfnAn","Tosca","2000","https://i.scdn.co/image/ab67616d0000b273fc6268663e30f2c4f503189e","1","2","364453","","false","0","","2020-10-07T07:34:00Z"
"spotify:track:7Km7QsgosczwQY6f4IVbFR","Stone","spotify:artist:4Rj2COYs5hQsw8rYIxSviz","Hidden Orchestra","spotify:album:0nrfkNR7u975aqMt0R1E7n","Dawn Chorus","spotify:artist:4Rj2COYs5hQsw8rYIxSviz","Hidden Orchestra","2017-06-16","https://i.scdn.co/image/ab67616d0000b2738003aafc1f821b5c3e86e71b","1","9","368000","https://p.scdn.co/mp3-preview/736ee31ac58762a471a817be7278ca635b556af0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","","2020-10-07T06:41:07Z"
"spotify:track:48ZxMdmUA9CK7i31wn7bbx","Aquaself","spotify:artist:4tNxq9NGKTKaX8OkZBLgf0","Nightmares On Wax","spotify:album:6tZqo8dAjOS8Nb0XWSqMDJ","Stars","spotify:artist:4tNxq9NGKTKaX8OkZBLgf0","Nightmares On Wax","2020-03-10","https://i.scdn.co/image/ab67616d0000b273ec3216d99579b4236098650d","1","2","376981","https://p.scdn.co/mp3-preview/6bfa8d77ba4b176b8233737fd6bbbfaa882dca55?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","","2020-10-07T06:30:19Z"
"spotify:track:5pW62tsMUPtw8k69ifpcjJ","Patience","spotify:artist:2AcUPzkVWo81vumdzeLLRN, spotify:artist:7E3BRXV9ZbCt5lQTCXMTia","Rhye, Ólafur Arnalds","spotify:album:4emDc6rcjqJGqCj8NqEIzG","Spirit","spotify:artist:2AcUPzkVWo81vumdzeLLRN","Rhye","2019-05-10","https://i.scdn.co/image/ab67616d0000b27317190587367d8d2765a32238","1","4","254346","","false","44","","2020-10-05T10:40:37Z"
"spotify:track:7JupIPNh2O9kapSLZADTbd","Magpie","spotify:artist:4aEnNH9PuU1HF3TsZTru54","Caribou","spotify:album:3q5CZdmVxP6hE0mlBcYEU1","Suddenly","spotify:artist:4aEnNH9PuU1HF3TsZTru54","Caribou","2020-02-28","https://i.scdn.co/image/ab67616d0000b27374b0013d9cefeb665d6e65e7","1","10","235706","https://p.scdn.co/mp3-preview/8cfe3897fc2f61f9dc2551c0435bfccccef374f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","","2020-10-05T10:29:08Z"
"spotify:track:1nTNcbYBXBfqDYaxpOz5Cb","Celia Conallon - Sunday Morning","spotify:artist:78sAgFtzkqS9AsapvytY7z","Margie Butler","spotify:album:4CiMCPtBFJgY2nghe5PgK4","Celtic Harp","spotify:artist:78sAgFtzkqS9AsapvytY7z","Margie Butler","2008-01-01","https://i.scdn.co/image/ab67616d0000b273e4da2d6ad22b00a36fcb6f23","1","9","279000","","false","0","","2020-10-05T04:51:44Z"
"spotify:track:6shlrqMyqGLIfXLt6eeR0I","Life","spotify:artist:1c7bxvBwJrMuZKwx4EDPHf","Galcher Lustwerk","spotify:album:5tlLnGJdn7m5qucplsZqB1","200% GALCHER","spotify:artist:1c7bxvBwJrMuZKwx4EDPHf","Galcher Lustwerk","2018-06-22","https://i.scdn.co/image/ab67616d0000b273a5bc4bcb9f7eba331dbb17a4","1","2","301773","https://p.scdn.co/mp3-preview/ae723c57641c614cec5b60df5a6fe137125a5c52?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","","2020-10-04T18:18:55Z"
"spotify:track:18SLJP3bbntdyiMuRTonc2","Nightcrawler","spotify:artist:0IVapwlnM3dEOiMsHXsghT","Nosaj Thing","spotify:album:7MFGMQ53RAZbsOR9K0JQId","Nightcrawler","spotify:artist:0IVapwlnM3dEOiMsHXsghT","Nosaj Thing","2019-08-23","https://i.scdn.co/image/ab67616d0000b2738354ad1763f72eff7e7c5b99","1","1","225997","","false","0","","2020-10-04T13:31:14Z"
"spotify:track:0F4EoaMJmWNz8vS8tKgsqY","Dawn Chorus","spotify:artist:4CvTDPKA6W06DRfBnZKrau","Thom Yorke","spotify:album:5a4VSyY7zsfVVqHweYHG7R","ANIMA","spotify:artist:4CvTDPKA6W06DRfBnZKrau","Thom Yorke","2019-06-26","https://i.scdn.co/image/ab67616d0000b273bfcd8d6b28c07d92a902e1c2","1","4","323080","","false","0","","2020-10-04T13:18:07Z"
"spotify:track:3N4YxDS84C9wezYQyJqQln","Sister - Floating Points Remix","spotify:artist:4aEnNH9PuU1HF3TsZTru54, spotify:artist:2AR42Ur9PcchQDtEdwkv4L","Caribou, Floating Points","spotify:album:05DA37duYzKdMAnYNxGCTs","Never Come Back / Sister (Floating Points Remixes)","spotify:artist:4aEnNH9PuU1HF3TsZTru54","Caribou","2020-06-30","https://i.scdn.co/image/ab67616d0000b273a90c64ad9470c7664c697655","1","2","423309","","false","0","","2020-10-04T12:46:32Z"
"spotify:track:21Phj46KeUHOWyZW9A9b7P","Alberto Balsalm","spotify:artist:6kBDZFXuLrZgHnvmPu9NsG","Aphex Twin","spotify:album:0VG7XLJ8gSynEQDVnpHNNU","...I Care Because You Do","spotify:artist:6kBDZFXuLrZgHnvmPu9NsG","Aphex Twin","1995-04-24","https://i.scdn.co/image/ab67616d0000b273c34c84629aa6f6e1c8ba5ac7","1","10","310746","https://p.scdn.co/mp3-preview/a94ff8724671d1ce11456671286d2377ce50274c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","","2020-10-04T12:37:39Z"
"spotify:track:0gljKCgHMtrqFGaRGoNFfx","Être","spotify:artist:5a0etAzO5V26gvlbmHzT9W","Nicolas Jaar","spotify:album:0tUJcqDuXHNkaPKLN0lQhT","Space Is Only Noise","spotify:artist:5a0etAzO5V26gvlbmHzT9W","Nicolas Jaar","2011-01-31","https://i.scdn.co/image/ab67616d0000b27338e3e61af3d154badd3b6dc0","1","1","289053","https://p.scdn.co/mp3-preview/904220a41a70d2181139bbad59e9aa11c2c9b62e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","","2020-10-02T06:23:19Z"
"spotify:track:2Pe3DE10mmweK5TLEZVTtg","Mi Mujer","spotify:artist:5a0etAzO5V26gvlbmHzT9W","Nicolas Jaar","spotify:album:1on9mLsCSiMX5BOJ8CkilL","Night & Day","spotify:artist:5Bn3WjTUxq9ZN3YrXE3QMt","Stéphane Pompougnac","2011-05-02","https://i.scdn.co/image/ab67616d0000b27397a3c214dd390feff5891fca","2","1","395458","","false","0","","2020-10-02T06:15:43Z"
"spotify:track:5EMfT9ZNIXmv0kH4jckw4D","Back Into the Deep","spotify:artist:3YlS5XmI6AzoEPSLe0tCZj","Frivolous","spotify:album:1UMr8nPkwRYIs5zS0Mbsc8","Meteorology","spotify:artist:3YlS5XmI6AzoEPSLe0tCZj","Frivolous","2011-02-28","https://i.scdn.co/image/ab67616d0000b273e49debd2d7c1d928c5515c4d","1","4","475196","https://p.scdn.co/mp3-preview/782d868e27903de29da3dc29c4ad521ab6306a63?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","","2020-10-02T06:07:41Z"
"spotify:track:3q9L3gOR0pfgJiWWgGRKV8","Acid Flashback","spotify:artist:44Ga1YqZthFOzZSTHiNWkC","Hidden Empire","spotify:album:6BYmpD53nIeCHVzgVqIp6J","Mind Palace","spotify:artist:44Ga1YqZthFOzZSTHiNWkC","Hidden Empire","2018-03-23","https://i.scdn.co/image/ab67616d0000b27390a80b27aa638baf381e9bed","1","5","336883","https://p.scdn.co/mp3-preview/12f22a1949c3cd6ac6ea1c379893dd236ec28449?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2020-09-30T15:32:01Z"
"spotify:track:6j9WfeZntMAy9rl8txpK7g","Saskatchewan","spotify:artist:2Xoi1HPP0Wa6nyNSYyHxgI","Les Trois Accords","spotify:album:3gqXv0lUseQpAWqbjU3YQm","Gros mammouth album turbo","spotify:artist:2Xoi1HPP0Wa6nyNSYyHxgI","Les Trois Accords","2004-03-23","https://i.scdn.co/image/ab67616d0000b273b7427763d07cb1d8b6ec6882","1","6","264826","https://p.scdn.co/mp3-preview/775180612ca19012d44558a50109f7f8286e8d5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","","2020-09-29T11:17:36Z"
"spotify:track:06T13g0Hh00zWwMjtpqIKU","On ne change pas","spotify:artist:4S9EykWXhStSc15wEx8QFK","Céline Dion","spotify:album:14GKp6GNpP9jL7g98QTxsY","S'il Suffisait D'aimer","spotify:artist:4S9EykWXhStSc15wEx8QFK","Céline Dion","1998-08-31","https://i.scdn.co/image/ab67616d0000b273653f242069c202ac439e3399","1","3","248093","https://p.scdn.co/mp3-preview/c3db0bff61e01b2df94e23e560cc8bb44f408845?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","","2020-09-29T11:12:03Z"
"spotify:track:6g5qyQrAcoBX4X7XjxBoTO","Comment te dire adieu - Remasterisé en 2016","spotify:artist:7x3f7c0fBanNlQwpx1255g","Françoise Hardy","spotify:album:0uRiGrSYj5IKsm6H8eodeB","Comment te dire adieu (Remasterisé en 2016)","spotify:artist:7x3f7c0fBanNlQwpx1255g","Françoise Hardy","1968-12-15","https://i.scdn.co/image/ab67616d0000b273a3f0e9f20bfbdd1ab8752e39","1","1","148506","https://p.scdn.co/mp3-preview/b72acde125689ad6a670d1756d36e0236848c446?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","","2020-09-29T10:57:00Z"
"spotify:track:2qgudkFpaRq2YcJDWhKW44","Love and Death","spotify:artist:2gR0iQTVBPHDKiNn1Kq8HI","Ebo Taylor","spotify:album:22gNWSHQclzKln0X8C69v5","Love & Death","spotify:artist:2gR0iQTVBPHDKiNn1Kq8HI","Ebo Taylor","2010-10-25","https://i.scdn.co/image/ab67616d0000b273f1666376095d242cead4147d","1","3","415090","","false","0","","2020-09-24T07:59:05Z"
"spotify:track:6QLp8WLQlkqSd9l5fEt36R","Moon","spotify:artist:3cbU0WxlZJTFLTfXEUB433","Little People","spotify:album:2ULdmAtiIIn5xok5YCVGpk","Mickey Mouse Operation","spotify:artist:3cbU0WxlZJTFLTfXEUB433","Little People","2006-09-04","https://i.scdn.co/image/ab67616d0000b27336f5123140885b362fc33c25","1","2","227866","https://p.scdn.co/mp3-preview/9cce95ad78590e4ce914bd56583932146e39c387?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","","2020-09-24T07:03:09Z"
"spotify:track:3SKGZkUGPR15ahniLcQVPP","River (feat. Shura)","spotify:artist:421vyBBkhgRAOz4cYPvrZJ, spotify:artist:1qpR5mURxk3d8f6mww6uKT","Hiatus, Shura","spotify:album:4fZoCUF5IbMT1clnEAZOrl","Parklands","spotify:artist:421vyBBkhgRAOz4cYPvrZJ","Hiatus","2013-05-10","https://i.scdn.co/image/ab67616d0000b273193019453dfd505861227232","1","4","256004","","false","0","","2020-09-24T06:25:00Z"
"spotify:track:2WNuC3r3wnjDYWOifLfe5a","Antiphon","spotify:artist:4Rj2COYs5hQsw8rYIxSviz","Hidden Orchestra","spotify:album:0DJF11KZgzQAfhxGxeVE33","Night Walks","spotify:artist:4Rj2COYs5hQsw8rYIxSviz","Hidden Orchestra","2010-01-01","https://i.scdn.co/image/ab67616d0000b273df1b0831fd8ef09bcf2bcba7","1","1","365973","","false","0","","2020-09-24T05:10:17Z"
"spotify:track:470wLyjYbOBdR89RaAUkxT","Endless Cultural Turnover","spotify:artist:55i4AnS7E58y41UwE0vvQh, spotify:artist:1iQhd9xO2v82j0dBbt4tHz","Jacques, Superpoze","spotify:album:7eaLAIPH6z18IA0lQBq0bZ","Endless Cultural Turnover","spotify:artist:55i4AnS7E58y41UwE0vvQh, spotify:artist:1iQhd9xO2v82j0dBbt4tHz","Jacques, Superpoze","2019-03-07","https://i.scdn.co/image/ab67616d0000b2735dfe6f9b39d190d009304e5d","1","1","535727","","false","0","","2020-09-23T17:50:45Z"
"spotify:track:6XU1Alhsjuo1UC9ezgkeVw","Amethblowl","spotify:artist:7rN3Agir6FaZNfhf5V7mfN","John Frusciante","spotify:album:6XOFp3c6AO2gPB9BB0DHGi","Amethblowl","spotify:artist:7rN3Agir6FaZNfhf5V7mfN","John Frusciante","2020-09-01","https://i.scdn.co/image/ab67616d0000b273987345d11e35806451b354b9","1","1","279653","","false","11","","2020-09-23T17:44:55Z"
"spotify:track:1OlXIlGPGhoXI8f0Kj778C","You Can't Steal My Joy","spotify:artist:5BRAUN0yN8557PLRZIr02W","Ezra Collective","spotify:album:1eY0OQek6FHZWiPgJaXAzl","You Can't Steal My Joy","spotify:artist:5BRAUN0yN8557PLRZIr02W","Ezra Collective","2019-04-26","https://i.scdn.co/image/ab67616d0000b2734c6cdbbeac774afd5b9014ef","1","12","289053","https://p.scdn.co/mp3-preview/093f2a79d7aa460cbeab556e9e62ccca39393b36?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","","2020-09-22T13:36:25Z"
"spotify:track:6MAL1HIq8S2qiKrdFiQAHF","2 Far Gone","spotify:artist:1otDUlTEBjcyDQg6CkHRaV, spotify:artist:5mUcc8OOP4RuzrupeGYwW5","Moses Boyd, Joe Armon-Jones","spotify:album:4XRA7yDYWSkO5BMvZinESW","Dark Matter","spotify:artist:1otDUlTEBjcyDQg6CkHRaV","Moses Boyd","2020-02-14","https://i.scdn.co/image/ab67616d0000b2730cdf6656ab2ed3fbe7e42b0d","1","8","343283","https://p.scdn.co/mp3-preview/7e1b5eaf8fb9b0ce5ba1de62271ec46425da93ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","","2020-09-22T13:14:44Z"
"spotify:track:302ai9ydYWZ8DEJdEVsrdu","Sunshine - Emma-Jean Thackray Remix","spotify:artist:7K64vyGna9ILfEEWnLKFEV, spotify:artist:3UgcksTtuB1Jnn8BrisEiC","Hector Plimmer, Emma-Jean Thackray","spotify:album:6mOnRMjkSfm46KYqg5uRgd","Sunshine Remixed","spotify:artist:7K64vyGna9ILfEEWnLKFEV","Hector Plimmer","2018-02-23","https://i.scdn.co/image/ab67616d0000b27339e7316a4b4250c8725d08bb","1","7","312000","https://p.scdn.co/mp3-preview/38d2aa8f26f8aec7a16c209bd353d2d30925aa22?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","","2020-09-21T10:39:25Z"
"spotify:track:6TMn1lY9sR73UitbYD55bX","Eastman","spotify:artist:3hwmrS8MSceZwnZYvZFf97","Move D","spotify:album:70YgSEIjTZY6XihSWBBfKG","East to West","spotify:artist:3hwmrS8MSceZwnZYvZFf97, spotify:artist:2ULC1ZYBb1VEzyL3GBkNjJ","Move D, Benjamin Brunn","2019-03-28","https://i.scdn.co/image/ab67616d0000b27360469affea7cc0b8e518b01c","1","2","391776","","false","0","","2020-09-21T10:32:24Z"
"spotify:track:3izYqkzqnPu8SctUNeyne2","Path 5 (delta)","spotify:artist:2VZNmg4vCnew4Pavo8zDdW, spotify:artist:1J87mxfzE58rZLrRIOx5I5","Max Richter, Grace Davidson","spotify:album:7tP7WLxusDpTi1gf1JFsrT","From Sleep","spotify:artist:2VZNmg4vCnew4Pavo8zDdW","Max Richter","2015-09-04","https://i.scdn.co/image/ab67616d0000b273490247a0bf8a67419b981cb8","1","2","674160","","false","34","","2020-09-20T07:37:24Z"
"spotify:track:64NOkVsXedzfcWYzJiWuUN","Held","spotify:artist:3gfV2LBMvIE9gjpvowt11B","Malibu","spotify:album:29oEVx1KwMEjdK0bsT2IZu","Mono No Aware","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Разные исполнители","2017-03-17","https://i.scdn.co/image/ab67616d0000b27332ca5f6872e666545fde668a","1","2","381699","","false","0","","2020-09-20T06:51:45Z"
"spotify:track:5js7CxlUAAIVS5KGklskr7","Moderato Cantabile","spotify:artist:5YQURNvswNpWWUWyeNT7we","Felicia Atkinson","spotify:album:6q2zdnjrihfiV0NZJQvEOy","The Flower And The Vessel","spotify:artist:5YQURNvswNpWWUWyeNT7we","Felicia Atkinson","2019-07-05","https://i.scdn.co/image/ab67616d0000b273e9a530f746a8166f0c3ad01b","1","2","478488","https://p.scdn.co/mp3-preview/7dcecd5973a71a7e5c41836bde9e13ed1224f098?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","","2020-09-20T06:48:22Z"
"spotify:track:6lgDvkxcWNnCefaT2qeJPf","Angle of List","spotify:artist:3GM5cpCBadq2PMHjFoEvhK","Loscil","spotify:album:2GLSvGxliKx2LbRAKK7Led","Sea Island","spotify:artist:3GM5cpCBadq2PMHjFoEvhK","Loscil","2014-11-17","https://i.scdn.co/image/ab67616d0000b2739cab63388173dde9fab985e1","1","11","405573","https://p.scdn.co/mp3-preview/c1f94dd973674f2e1a53d2f2f784f7c465a5144b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","","2020-09-20T05:35:07Z"
"spotify:track:5FG4JPUpY8vKRMLG5sHV2w","Rough For Radio - Peel Session","spotify:artist:0jyH4jtanxaysaxwDVhR6f","Seefeel","spotify:album:4G5sQMk0U5wde5XnDAXuZq","Rough For Radio (Peel Session)","spotify:artist:0jyH4jtanxaysaxwDVhR6f","Seefeel","2019-10-22","https://i.scdn.co/image/ab67616d0000b2735305ab3838b4060340e39e08","1","1","251526","https://p.scdn.co/mp3-preview/d67951555d888845e7b1a959c4cc9a0e1220483b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","","2020-09-20T05:17:46Z"
"spotify:track:0cQ2AFeqZoopVS8zetcyra","Flux 2","spotify:artist:5fZZnv5EfMpAL3DiQHegFe, spotify:artist:2W2BiVgO5bISQejnz7HPhE","R. Turman, Robert Turman","spotify:album:50MNzElaJpGcQNnxV6JC9c","Flux","spotify:artist:5fZZnv5EfMpAL3DiQHegFe, spotify:artist:2W2BiVgO5bISQejnz7HPhE","R. Turman, Robert Turman","2012-02-13","https://i.scdn.co/image/ab67616d0000b2733ce90c825cc5bd716d0a872d","1","2","640908","","false","0","","2020-09-20T04:48:44Z"
"spotify:track:1mslPgDtbb2qEIZ3CjA8AT","Triptych I+II","spotify:artist:09klzeoydwwlN5eyyQNNss","Lotte Pen","spotify:album:5RG3VN27OKpoVAI3ft10QJ","Triptych I+II","spotify:artist:09klzeoydwwlN5eyyQNNss","Lotte Pen","2019-03-01","https://i.scdn.co/image/ab67616d0000b273d6dd9d33f23c02c4038cd380","1","1","207000","","false","0","","2020-09-20T04:43:33Z"
"spotify:track:2mgxoc2CUX4qvaguV3ubkE","the sun","spotify:artist:0tFVT92PBHTTLoKmS8WbFP","Bassti","spotify:album:7cmmqRvoLry0rm00OGk6GN","back to the low","spotify:artist:0tFVT92PBHTTLoKmS8WbFP","Bassti","2020-03-18","https://i.scdn.co/image/ab67616d0000b2730d0f5c07e2b8b2ca7e1f251b","1","1","100179","https://p.scdn.co/mp3-preview/3ee3e276e3eb846fb9de119247f81ed3ee59b9be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","","2020-09-19T14:54:08Z"
"spotify:track:7K8eTIxgAaPpmyg8bC17pi","Zamami","spotify:artist:5akVqMzdZOdbMYbE4vNZWD","Plaid","spotify:album:66PrP4FdZczQ4MlnElUduw","Double Figure","spotify:artist:5akVqMzdZOdbMYbE4vNZWD","Plaid","2001-05-28","https://i.scdn.co/image/ab67616d0000b2739589a07bb810420ca82e6922","1","4","245533","https://p.scdn.co/mp3-preview/ffc6d7264ae0ce9905db39c6ba6e9651c072f592?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","","2020-09-18T13:46:10Z"
"spotify:track:4mxVWv4FnG2LMnD4pWNB0u","PHANTOM BRICKWORKS IV","spotify:artist:0qzzGu8qpbXYpzgV52wOFT","Bibio","spotify:album:4zGRKlgHQox3JzJHXquI0s","PHANTOM BRICKWORKS (IV & V)","spotify:artist:0qzzGu8qpbXYpzgV52wOFT","Bibio","2018-11-09","https://i.scdn.co/image/ab67616d0000b273dface9a21f7ee1c18d35fca5","1","1","678013","https://p.scdn.co/mp3-preview/f5f353a900f16cf2c9dba51537bcd3975434e69e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","","2020-09-18T13:34:41Z"
"spotify:track:6y5W2Fk58iE5iuk7dIAfyH","Allotropic","spotify:artist:2s0438sn0pYL2OuukcFqPN","Kid Koala","spotify:album:5PGYZsGpOP9jkj24ZQTS8p","Music to Draw To: Io","spotify:artist:2s0438sn0pYL2OuukcFqPN","Kid Koala","2019-01-25","https://i.scdn.co/image/ab67616d0000b273b355fa48b094861f86c6acbb","1","11","217133","","false","2","","2020-09-18T13:29:01Z"
"spotify:track:498ZDQka9kegPstbDGhpiu","Temple","spotify:artist:3jiI4qEyqOZAmbB2VBB6tw","Aeromancias","spotify:album:2ZenMYsh0RIM66yZF66bsN","Suiseki","spotify:artist:3jiI4qEyqOZAmbB2VBB6tw","Aeromancias","2020-09-04","https://i.scdn.co/image/ab67616d0000b273bfd10e8f64b41adac8979e88","1","1","210443","https://p.scdn.co/mp3-preview/75ef91089b7affe7bc11b5170fd441e2afb12ab5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","","2020-09-18T11:41:22Z"
"spotify:track:1yy59D7L2Ym3wYLQct8dHR","Blonde","spotify:artist:7JCthCuu5Wmxv2avqVFolo, spotify:artist:7MSUfLeTdDEoZiJPDSBXgi","Roger Eno, Brian Eno","spotify:album:725lNa4TQ4kMUOphWG0iCl","Blonde","spotify:artist:7JCthCuu5Wmxv2avqVFolo, spotify:artist:7MSUfLeTdDEoZiJPDSBXgi","Roger Eno, Brian Eno","2020-02-14","https://i.scdn.co/image/ab67616d0000b273335b648952338b845ec2f8e3","1","1","250040","","false","28","","2020-09-18T11:32:33Z"
"spotify:track:3BEgWmXxuqtrqC16DK6bGl","Separating","spotify:artist:0mOPHkTHaD6cFTMODNBxA3","Colleen","spotify:album:4NTqrRWB6JQs8a4AUw1QEp","A flame my love, a frequency","spotify:artist:0mOPHkTHaD6cFTMODNBxA3","Colleen","2017-10-20","https://i.scdn.co/image/ab67616d0000b27305dd6e286a6ac1f853b85665","1","2","450260","https://p.scdn.co/mp3-preview/f7ed2e38f3200a7db58296f20d1fea049cdcecf2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","","2020-09-18T11:03:06Z"
"spotify:track:35NyjYJFaJxqbUF2y0jWl1","#1","spotify:artist:6kBDZFXuLrZgHnvmPu9NsG","Aphex Twin","spotify:album:17vHPMmoxN5B8cdhCDeMTe","Selected Ambient Works Volume II","spotify:artist:6kBDZFXuLrZgHnvmPu9NsG","Aphex Twin","1994-03-07","https://i.scdn.co/image/ab67616d0000b27332083f1a325ed4939f1fbecd","1","1","447800","https://p.scdn.co/mp3-preview/e97e84b0a88ee0164d9adefb878dfb409e030b76?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","","2020-09-18T10:48:47Z"
"spotify:track:5cx2CdLDP2wQBDEZGWwKge","IVY CHARCOAL","spotify:artist:0qzzGu8qpbXYpzgV52wOFT","Bibio","spotify:album:3S4zFHeNv6oNLN8H9HXy2w","Phantom Brickworks","spotify:artist:0qzzGu8qpbXYpzgV52wOFT","Bibio","2017-11-03","https://i.scdn.co/image/ab67616d0000b273223c447f5575364358f064b3","1","7","123693","https://p.scdn.co/mp3-preview/baa01ad8322ec142f6590cbc61ec4039ce8af33c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","","2020-09-18T10:39:14Z"
"spotify:track:4f5nUYzeUioPwNbz2mGx5S","Jungle","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","spotify:album:0EfHWQeb3T1UJw9KrqN407","Both Sides of the Sky","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","2018-03-09","https://i.scdn.co/image/ab67616d0000b2731a9909a62934d5a80a73152e","1","7","208120","https://p.scdn.co/mp3-preview/cc2895c1c18d967fe95a47a449a48bc8e52a61ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","","2020-09-18T09:57:56Z"
"spotify:track:2yfAkyDlAzx3zuMvgC0N9g","Glass and Plastic (Instrumental Version)","spotify:artist:4R2DybM5OIPMBklyGe0ZKS","Particle House","spotify:album:6OvqhTnUPNZ2GSPzp5x8WP","Glass and Plastic","spotify:artist:4R2DybM5OIPMBklyGe0ZKS","Particle House","2019-07-05","https://i.scdn.co/image/ab67616d0000b273f4364bc89c4ab6092bb59b81","1","2","188032","https://p.scdn.co/mp3-preview/227a9bdf2d0d58375f2c46e7bad5462b964871ef?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","","2020-09-17T06:55:13Z"
"spotify:track:40sgR4OCBYNMpE3bQmlqJL","Wonderful People - Original Mix","spotify:artist:1w7cucUEPR1Yq9g03g6T8m","Xinobi","spotify:album:0F4jOKzO7GXng1LR31BV0s","Piano Lessons","spotify:artist:1w7cucUEPR1Yq9g03g6T8m","Xinobi","2020-02-21","https://i.scdn.co/image/ab67616d0000b273b3d977dd8569005fc76d84d6","1","2","467634","https://p.scdn.co/mp3-preview/5b7fa61078052357c7a720db7ea2d3e65b531ddb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","","2020-09-17T06:49:59Z"
